matter_id,law_firm,timekeeper_role,hours_billed,hourly_rate,invoice_amount,savings,approved_invoice_amount,budget_allocated,budget_variance,billing_violation_type,invoice_date
M-2308,DLA Piper,Associate,68.73,472.5,32476.41,4871.46,27604.95,37850.93,-5374.51,Excess Research,2025-04-27
M-2903,Allen & Overy,Partner,47.96,1080.0,51794.99,10359.0,41435.99,57004.78,-5209.79,Travel Billing,2024-12-05
M-2181,Allen & Overy,Partner,69.4,1080.0,74952.03,11242.8,63709.22,88350.89,-13398.86,Excess Research,2025-08-11
M-1685,Skadden,Partner,57.48,1260.0,72422.57,0.0,72422.57,72157.88,264.69,None,2024-08-31
M-2435,Clifford Chance,Associate,17.9,585.0,10469.63,2093.93,8375.71,12008.83,-1539.19,Travel Billing,2024-06-13
M-2041,Clifford Chance,Partner,44.28,1170.0,51808.48,7771.27,44037.21,58592.37,-6783.89,Excess Research,2025-09-15
M-3542,DLA Piper,Associate,37.89,472.5,17904.52,2685.68,15218.84,17421.55,482.97,Excess Research,2025-12-04
M-3714,Freshfields,Associate,36.3,562.5,20416.8,0.0,20416.8,19442.07,974.72,None,2024-11-27
M-2189,Clifford Chance,Associate,35.34,585.0,20671.0,0.0,20671.0,22105.63,-1434.63,None,2025-10-07
M-1248,White & Case,Partner,23.55,1035.0,24370.88,3655.63,20715.24,21264.03,3106.84,Excess Research,2024-12-14
M-3934,Baker & McKenzie,Associate,63.19,450.0,28434.49,0.0,28434.49,31279.94,-2845.44,None,2025-06-28
M-1985,Freshfields,Associate,63.59,562.5,35769.81,0.0,35769.81,30038.15,5731.66,None,2025-10-16
M-2781,White & Case,Associate,46.56,517.5,24094.86,0.0,24094.86,19970.43,4124.43,None,2025-01-13
M-3027,Allen & Overy,Associate,32.6,540.0,17601.84,2640.28,14961.56,17527.65,74.19,Excess Research,2025-02-10
M-2819,Linklaters,Associate,25.09,540.0,13549.34,2709.87,10839.47,11862.59,1686.76,Travel Billing,2024-08-13
M-1931,White & Case,Partner,52.74,1035.0,54590.49,10918.1,43672.39,44557.67,10032.82,Travel Billing,2025-02-01
M-3233,Skadden,Associate,24.98,630.0,15738.5,0.0,15738.5,18759.21,-3020.71,None,2025-03-02
M-2485,Freshfields,Partner,35.34,1125.0,39756.86,5963.53,33793.33,43784.63,-4027.77,Excess Research,2024-07-09
M-3865,Linklaters,Associate,36.79,540.0,19868.29,3973.66,15894.63,19042.07,826.21,Travel Billing,2024-09-01
M-2865,Freshfields,Associate,47.3,562.5,26608.91,3991.34,22617.57,27441.77,-832.86,Excess Research,2025-04-20
M-1727,Freshfields,Partner,70.67,1125.0,79500.47,11925.07,67575.4,75940.25,3560.22,Excess Research,2026-02-04
M-3565,Baker & McKenzie,Partner,36.61,900.0,32945.34,4941.8,28003.54,31390.43,1554.91,Excess Research,2025-04-13
M-1940,Skadden,Associate,35.65,630.0,22459.04,3368.86,19090.18,18774.29,3684.75,Excess Research,2026-01-24
M-2127,Baker & McKenzie,Partner,75.85,900.0,68267.79,0.0,68267.79,75985.12,-7717.33,None,2025-01-20
M-1848,Latham & Watkins,Associate,17.91,607.5,10878.27,2175.65,8702.62,11673.34,-795.06,Travel Billing,2025-10-09
M-2456,Clifford Chance,Associate,26.31,585.0,15391.21,0.0,15391.21,18282.4,-2891.19,None,2025-09-25
M-2958,Baker & McKenzie,Associate,18.21,450.0,8194.55,1229.18,6965.37,8712.88,-518.34,Excess Research,2024-06-03
M-2605,White & Case,Partner,70.23,1035.0,72691.66,14538.33,58153.32,85080.96,-12389.3,Travel Billing,2026-01-17
M-2063,Clifford Chance,Partner,36.83,1170.0,43092.09,8618.42,34473.67,51087.09,-7994.99,Travel Billing,2024-06-17
M-1350,Hogan Lovells,Associate,52.37,495.0,25924.97,5184.99,20739.97,29435.02,-3510.05,Travel Billing,2025-12-12
M-2611,Baker & McKenzie,Partner,45.22,900.0,40700.61,6105.09,34595.52,44723.5,-4022.88,Excess Research,2025-09-30
M-1513,Latham & Watkins,Associate,60.13,607.5,36530.48,0.0,36530.48,31149.29,5381.18,None,2025-10-18
M-2027,Latham & Watkins,Associate,46.03,607.5,27963.59,5592.72,22370.88,27595.56,368.03,Travel Billing,2025-11-17
M-3823,Linklaters,Associate,42.45,540.0,22921.39,3438.21,19483.18,20766.0,2155.39,Excess Research,2025-03-06
M-1633,White & Case,Associate,44.2,517.5,22871.86,3430.78,19441.08,24457.37,-1585.51,Excess Research,2025-09-22
M-1937,Allen & Overy,Partner,55.89,1080.0,60362.11,12072.42,48289.68,49498.88,10863.23,Travel Billing,2024-07-21
M-1246,Skadden,Partner,40.71,1260.0,51290.23,10258.05,41032.18,56480.87,-5190.64,Travel Billing,2024-10-27
M-2458,Clifford Chance,Associate,41.38,585.0,24208.39,4841.68,19366.71,20920.67,3287.72,Travel Billing,2026-01-02
M-1206,Freshfields,Associate,47.68,562.5,26817.76,5363.55,21454.21,31223.52,-4405.75,Travel Billing,2024-11-27
M-2807,DLA Piper,Partner,33.21,945.0,31381.67,0.0,31381.67,26700.74,4680.94,None,2025-09-21
M-1585,Clifford Chance,Associate,42.9,585.0,25093.74,0.0,25093.74,29531.91,-4438.17,None,2024-05-08
M-2230,Latham & Watkins,Associate,46.62,607.5,28319.35,0.0,28319.35,23055.03,5264.32,None,2024-08-23
M-2865,Baker & McKenzie,Associate,30.94,450.0,13925.17,2785.03,11140.14,11727.03,2198.14,Travel Billing,2025-12-23
M-2734,Linklaters,Associate,40.33,540.0,21776.45,4355.29,17421.16,18862.73,2913.72,Travel Billing,2024-08-01
M-3581,Allen & Overy,Partner,49.76,1080.0,53738.87,0.0,53738.87,43773.47,9965.39,None,2025-08-11
M-1402,Baker & McKenzie,Partner,54.6,900.0,49142.81,7371.42,41771.39,45837.53,3305.28,Excess Research,2025-10-20
M-1856,DLA Piper,Partner,37.97,945.0,35878.92,5381.84,30497.08,37539.59,-1660.67,Excess Research,2026-02-25
M-3134,Freshfields,Associate,5.0,562.5,2812.5,421.88,2390.62,2658.03,154.47,Excess Research,2024-03-25
M-1997,Allen & Overy,Partner,12.7,1080.0,13714.31,2742.86,10971.45,11371.25,2343.06,Travel Billing,2025-01-13
M-3640,Skadden,Associate,61.63,630.0,38826.4,5823.96,33002.44,44239.38,-5412.99,Excess Research,2025-04-27
M-3776,Clifford Chance,Partner,33.01,1170.0,38626.21,0.0,38626.21,35789.12,2837.09,None,2025-06-18
M-1475,Freshfields,Partner,57.19,1125.0,64342.46,12868.49,51473.97,51844.98,12497.48,Travel Billing,2025-05-05
M-2044,Allen & Overy,Associate,50.9,540.0,27484.05,4122.61,23361.45,25166.71,2317.35,Excess Research,2024-06-28
M-3365,Baker & McKenzie,Associate,37.19,450.0,16735.87,0.0,16735.87,14788.23,1947.63,None,2024-03-22
M-2751,Skadden,Associate,23.93,630.0,15075.6,0.0,15075.6,16255.42,-1179.82,None,2026-02-23
M-3433,Freshfields,Partner,29.79,1125.0,33512.48,6702.5,26809.98,27391.3,6121.17,Travel Billing,2024-06-01
M-2857,Allen & Overy,Associate,33.73,540.0,18214.38,0.0,18214.38,15719.21,2495.17,None,2025-05-05
M-2339,Baker & McKenzie,Associate,12.65,450.0,5691.78,853.77,4838.02,5467.61,224.18,Excess Research,2025-12-31
M-3721,Allen & Overy,Partner,22.91,1080.0,24747.8,4949.56,19798.24,28426.36,-3678.56,Travel Billing,2025-05-01
M-3823,Clifford Chance,Associate,44.28,585.0,25906.05,5181.21,20724.84,24371.29,1534.76,Travel Billing,2024-05-07
M-2409,Clifford Chance,Associate,42.56,585.0,24895.87,4979.17,19916.7,22788.87,2107.0,Travel Billing,2025-06-15
M-1139,Allen & Overy,Associate,39.08,540.0,21101.35,0.0,21101.35,20558.92,542.43,None,2024-12-17
M-1969,DLA Piper,Associate,62.74,472.5,29642.66,4446.4,25196.26,33174.08,-3531.42,Excess Research,2025-12-01
M-3559,DLA Piper,Associate,32.35,472.5,15284.64,2292.7,12991.94,13185.59,2099.05,Excess Research,2025-12-21
M-3125,Latham & Watkins,Partner,24.28,1215.0,29505.26,5901.05,23604.21,32117.17,-2611.92,Travel Billing,2024-11-03
M-2791,Clifford Chance,Partner,45.99,1170.0,53805.77,0.0,53805.77,58433.7,-4627.93,None,2024-10-12
M-3853,Baker & McKenzie,Partner,38.12,900.0,34306.91,0.0,34306.91,40102.34,-5795.43,None,2024-05-05
M-3358,Skadden,Partner,47.95,1260.0,60413.48,0.0,60413.48,56657.82,3755.66,None,2024-04-18
M-1633,Hogan Lovells,Associate,16.0,495.0,7919.09,0.0,7919.09,7063.12,855.97,None,2024-10-26
M-2429,Baker & McKenzie,Partner,60.44,900.0,54391.58,10878.32,43513.26,50885.27,3506.31,Travel Billing,2025-02-02
M-1448,DLA Piper,Partner,51.95,945.0,49093.26,0.0,49093.26,53027.71,-3934.45,None,2024-09-29
M-2351,Hogan Lovells,Partner,25.99,990.0,25730.8,0.0,25730.8,25270.14,460.67,None,2026-02-10
M-2062,Skadden,Associate,65.92,630.0,41532.75,8306.55,33226.2,34620.72,6912.03,Travel Billing,2024-11-19
M-3302,Latham & Watkins,Partner,79.21,1215.0,96238.77,0.0,96238.77,95425.54,813.23,None,2024-04-20
M-3661,Hogan Lovells,Partner,39.45,990.0,39051.08,7810.22,31240.86,35161.29,3889.78,Travel Billing,2024-03-22
M-1666,Freshfields,Partner,45.55,1125.0,51248.9,10249.78,40999.12,54887.75,-3638.85,Travel Billing,2024-10-18
M-3220,Baker & McKenzie,Partner,28.64,900.0,25774.99,0.0,25774.99,21994.79,3780.19,None,2026-01-10
M-1285,Latham & Watkins,Partner,40.29,1215.0,48957.24,0.0,48957.24,41979.65,6977.58,None,2025-06-20
M-2413,Linklaters,Associate,35.69,540.0,19271.53,2890.73,16380.8,22525.44,-3253.91,Excess Research,2025-02-25
M-2984,Skadden,Partner,59.04,1260.0,74395.67,0.0,74395.67,62117.19,12278.48,None,2024-07-20
M-3575,Hogan Lovells,Associate,17.18,495.0,8502.4,1275.36,7227.04,10107.51,-1605.11,Excess Research,2025-01-06
M-1908,Skadden,Partner,53.74,1260.0,67707.89,0.0,67707.89,77217.52,-9509.63,None,2024-07-18
M-3773,Skadden,Associate,12.51,630.0,7881.51,1576.3,6305.21,7953.14,-71.63,Travel Billing,2024-10-01
M-1485,Freshfields,Associate,13.75,562.5,7732.56,1159.88,6572.67,6535.92,1196.64,Excess Research,2025-10-30
M-1968,Hogan Lovells,Partner,11.91,990.0,11793.8,2358.76,9435.04,11732.41,61.39,Travel Billing,2025-11-01
M-3858,Skadden,Associate,31.44,630.0,19806.88,0.0,19806.88,20633.89,-827.02,None,2024-10-29
M-2545,White & Case,Partner,33.84,1035.0,35027.29,5254.09,29773.19,37474.21,-2446.92,Excess Research,2024-07-25
M-3954,Freshfields,Partner,41.68,1125.0,46885.42,9377.08,37508.34,51480.64,-4595.22,Travel Billing,2024-10-30
M-3332,Allen & Overy,Associate,40.07,540.0,21635.53,4327.11,17308.43,18273.23,3362.3,Travel Billing,2024-06-27
M-2309,Linklaters,Associate,32.45,540.0,17521.32,3504.26,14017.06,19344.48,-1823.16,Travel Billing,2025-12-14
M-2864,Freshfields,Associate,12.7,562.5,7142.37,1428.47,5713.9,6332.3,810.07,Travel Billing,2025-06-17
M-3247,DLA Piper,Partner,30.68,945.0,28989.04,0.0,28989.04,28711.81,277.23,None,2026-03-05
M-1803,White & Case,Associate,56.09,517.5,29024.8,0.0,29024.8,24270.13,4754.67,None,2025-08-31
M-2432,Clifford Chance,Partner,54.77,1170.0,64079.24,0.0,64079.24,61012.05,3067.2,None,2025-06-07
M-3361,Hogan Lovells,Associate,56.81,495.0,28118.56,0.0,28118.56,25129.8,2988.76,None,2025-10-04
M-3204,Hogan Lovells,Partner,27.38,990.0,27104.1,0.0,27104.1,25657.19,1446.9,None,2024-12-13
M-3049,Allen & Overy,Associate,22.0,540.0,11879.93,0.0,11879.93,11751.88,128.04,None,2024-06-02
M-3541,Linklaters,Partner,32.77,1080.0,35393.69,5309.05,30084.64,41764.89,-6371.2,Excess Research,2025-06-20
M-2538,Linklaters,Partner,44.91,1080.0,48500.98,7275.15,41225.83,55074.99,-6574.01,Excess Research,2025-10-08
M-1916,Freshfields,Partner,34.08,1125.0,38334.63,7666.93,30667.7,39983.22,-1648.59,Travel Billing,2024-05-14
M-2584,Baker & McKenzie,Associate,47.46,450.0,21354.84,0.0,21354.84,22638.24,-1283.4,None,2024-08-14
M-1588,Linklaters,Associate,13.04,540.0,7040.62,1056.09,5984.53,6609.26,431.36,Excess Research,2024-06-10
M-2090,Allen & Overy,Partner,25.55,1080.0,27590.38,0.0,27590.38,25451.94,2138.44,None,2025-02-18
M-3374,Clifford Chance,Associate,39.91,585.0,23345.2,3501.78,19843.42,19343.41,4001.79,Excess Research,2024-08-12
M-2393,Hogan Lovells,Partner,37.48,990.0,37101.44,5565.22,31536.22,38339.96,-1238.52,Excess Research,2025-06-19
M-2341,Freshfields,Associate,55.55,562.5,31246.9,4687.04,26559.87,31774.59,-527.69,Excess Research,2025-07-21
M-2933,Skadden,Partner,25.8,1260.0,32506.91,4876.04,27630.87,37289.83,-4782.91,Excess Research,2024-08-30
M-1498,Latham & Watkins,Associate,58.68,607.5,35647.89,5347.18,30300.71,37622.35,-1974.46,Excess Research,2025-08-17
M-3456,Allen & Overy,Associate,32.59,540.0,17600.42,0.0,17600.42,21060.64,-3460.21,None,2024-07-18
M-3179,Latham & Watkins,Partner,37.13,1215.0,45117.13,0.0,45117.13,37572.24,7544.89,None,2025-09-02
M-1484,Freshfields,Partner,20.34,1125.0,22879.0,0.0,22879.0,22617.1,261.9,None,2024-03-23
M-2191,Baker & McKenzie,Associate,52.3,450.0,23534.12,4706.82,18827.29,24645.28,-1111.16,Travel Billing,2026-01-09
M-3677,White & Case,Associate,50.46,517.5,26114.66,0.0,26114.66,26324.81,-210.14,None,2025-02-04
M-3825,Skadden,Partner,14.72,1260.0,18546.93,3709.39,14837.55,16846.89,1700.05,Travel Billing,2024-10-20
M-3998,Latham & Watkins,Partner,20.81,1215.0,25283.91,5056.78,20227.13,28844.76,-3560.85,Travel Billing,2025-01-12
M-3387,Allen & Overy,Associate,27.89,540.0,15061.49,2259.22,12802.26,14418.01,643.48,Excess Research,2024-05-11
M-2226,Allen & Overy,Partner,33.59,1080.0,36280.86,0.0,36280.86,32555.97,3724.9,None,2024-08-01
M-2621,Skadden,Partner,26.67,1260.0,33605.32,5040.8,28564.52,39218.67,-5613.35,Excess Research,2025-12-11
M-1654,Allen & Overy,Associate,12.98,540.0,7009.83,1051.47,5958.36,7682.12,-672.29,Excess Research,2024-05-07
M-3690,Baker & McKenzie,Partner,29.29,900.0,26356.55,3953.48,22403.06,27485.27,-1128.72,Excess Research,2024-09-05
M-1069,Allen & Overy,Partner,17.2,1080.0,18572.77,3714.55,14858.22,19744.54,-1171.76,Travel Billing,2025-08-09
M-1367,Skadden,Associate,27.64,630.0,17412.36,3482.47,13929.89,18453.54,-1041.17,Travel Billing,2025-05-21
M-1802,Linklaters,Partner,35.17,1080.0,37978.66,5696.8,32281.86,37446.91,531.75,Excess Research,2026-01-07
M-2281,Hogan Lovells,Associate,51.47,495.0,25476.62,3821.49,21655.13,21617.8,3858.82,Excess Research,2024-11-26
M-3489,Allen & Overy,Associate,30.03,540.0,16217.39,3243.48,12973.91,18239.82,-2022.43,Travel Billing,2025-04-16
M-3735,Hogan Lovells,Associate,45.58,495.0,22564.48,3384.67,19179.8,22337.31,227.17,Excess Research,2024-09-03
M-3647,Hogan Lovells,Associate,38.3,495.0,18960.67,2844.1,16116.57,15672.12,3288.55,Excess Research,2025-06-06
M-3206,Hogan Lovells,Associate,38.93,495.0,19269.6,0.0,19269.6,21022.09,-1752.49,None,2024-08-07
M-3023,Baker & McKenzie,Partner,36.86,900.0,33177.24,0.0,33177.24,36982.35,-3805.11,None,2026-02-16
M-2796,Latham & Watkins,Associate,43.58,607.5,26472.15,5294.43,21177.72,25411.2,1060.95,Travel Billing,2025-07-23
M-2586,Latham & Watkins,Partner,68.79,1215.0,83583.48,16716.7,66866.79,78113.24,5470.24,Travel Billing,2024-07-15
M-2002,White & Case,Associate,51.26,517.5,26526.53,5305.31,21221.22,23123.21,3403.32,Travel Billing,2024-10-20
M-3232,Baker & McKenzie,Associate,72.67,450.0,32703.69,6540.74,26162.95,26967.04,5736.64,Travel Billing,2024-12-22
M-3452,Clifford Chance,Associate,12.21,585.0,7141.28,0.0,7141.28,6838.71,302.57,None,2025-02-04
M-2357,Latham & Watkins,Associate,52.3,607.5,31771.18,4765.68,27005.5,35823.43,-4052.25,Excess Research,2024-09-28
M-2605,Hogan Lovells,Partner,33.71,990.0,33369.61,6673.92,26695.69,38073.44,-4703.83,Travel Billing,2026-01-14
M-1448,Latham & Watkins,Partner,36.6,1215.0,44470.58,0.0,44470.58,40656.45,3814.13,None,2024-06-13
M-3264,Hogan Lovells,Partner,77.63,990.0,76855.3,11528.29,65327.0,66566.54,10288.76,Excess Research,2025-08-25
M-3964,DLA Piper,Partner,44.4,945.0,41961.27,0.0,41961.27,36258.61,5702.65,None,2024-06-11
M-2606,Freshfields,Partner,34.82,1125.0,39168.61,7833.72,31334.89,43247.6,-4078.99,Travel Billing,2025-07-23
M-1620,White & Case,Associate,21.63,517.5,11191.08,0.0,11191.08,12258.62,-1067.55,None,2025-11-26
M-2120,Latham & Watkins,Partner,37.1,1215.0,45081.02,6762.15,38318.87,48336.15,-3255.13,Excess Research,2025-12-06
M-2393,Hogan Lovells,Partner,41.94,990.0,41521.1,8304.22,33216.88,40044.42,1476.69,Travel Billing,2025-08-22
M-1835,Clifford Chance,Partner,22.13,1170.0,25893.91,5178.78,20715.13,23554.12,2339.79,Travel Billing,2024-11-24
M-1614,Linklaters,Associate,53.61,540.0,28947.45,4342.12,24605.33,25627.1,3320.35,Excess Research,2025-07-03
M-2985,Baker & McKenzie,Partner,36.94,900.0,33249.39,4987.41,28261.98,33809.95,-560.56,Excess Research,2025-02-08
M-3662,Allen & Overy,Associate,30.4,540.0,16416.9,3283.38,13133.52,15243.12,1173.78,Travel Billing,2025-12-11
M-3572,Hogan Lovells,Partner,60.26,990.0,59654.68,0.0,59654.68,57198.63,2456.06,None,2025-11-05
M-2646,Latham & Watkins,Partner,31.67,1215.0,38481.17,5772.17,32708.99,33678.22,4802.94,Excess Research,2024-09-24
M-2983,Allen & Overy,Associate,41.7,540.0,22518.58,3377.79,19140.79,18881.14,3637.44,Excess Research,2024-10-15
M-3914,Clifford Chance,Associate,22.67,585.0,13262.08,1989.31,11272.77,10983.42,2278.67,Excess Research,2024-10-21
M-1942,Skadden,Associate,39.4,630.0,24820.36,4964.07,19856.29,26516.58,-1696.22,Travel Billing,2025-05-12
M-1403,Skadden,Partner,37.91,1260.0,47767.71,0.0,47767.71,39305.76,8461.95,None,2025-01-24
M-3112,Linklaters,Associate,41.28,540.0,22292.85,0.0,22292.85,21200.41,1092.44,None,2024-07-19
M-1532,Allen & Overy,Associate,49.93,540.0,26962.54,4044.38,22918.16,30603.43,-3640.89,Excess Research,2025-02-01
M-2000,Freshfields,Partner,17.99,1125.0,20243.29,3036.49,17206.8,19285.03,958.26,Excess Research,2024-06-11
M-3638,White & Case,Associate,65.78,517.5,34040.89,6808.18,27232.71,37285.92,-3245.04,Travel Billing,2025-02-06
M-2505,Hogan Lovells,Partner,37.88,990.0,37498.57,5624.79,31873.79,37573.45,-74.87,Excess Research,2024-05-30
M-1312,Baker & McKenzie,Partner,17.21,900.0,15489.49,2323.42,13166.07,12727.83,2761.66,Excess Research,2025-06-17
M-2356,Skadden,Partner,39.08,1260.0,49238.63,7385.79,41852.84,43406.33,5832.3,Excess Research,2024-03-11
M-3766,DLA Piper,Associate,34.76,472.5,16424.41,3284.88,13139.53,16029.71,394.7,Travel Billing,2025-02-14
M-3381,White & Case,Associate,44.61,517.5,23083.51,3462.53,19620.98,25327.44,-2243.93,Excess Research,2024-07-03
M-3321,White & Case,Partner,43.34,1035.0,44854.89,6728.23,38126.66,50240.22,-5385.33,Excess Research,2024-12-05
M-1065,Allen & Overy,Associate,30.16,540.0,16284.51,2442.68,13841.83,18434.61,-2150.1,Excess Research,2026-01-16
M-1099,Clifford Chance,Associate,28.81,585.0,16852.05,2527.81,14324.24,18286.34,-1434.29,Excess Research,2025-01-23
M-3938,White & Case,Partner,43.25,1035.0,44762.21,8952.44,35809.77,52414.04,-7651.83,Travel Billing,2025-08-31
M-1691,Skadden,Associate,52.22,630.0,32899.48,4934.92,27964.55,29043.9,3855.58,Excess Research,2024-12-04
M-3948,Latham & Watkins,Partner,25.91,1215.0,31476.94,0.0,31476.94,27411.12,4065.82,None,2024-12-19
M-1401,Hogan Lovells,Associate,41.63,495.0,20606.32,0.0,20606.32,21391.67,-785.34,None,2024-09-11
M-2021,Allen & Overy,Associate,33.91,540.0,18313.38,3662.68,14650.7,18995.46,-682.09,Travel Billing,2024-04-07
M-2122,White & Case,Associate,33.36,517.5,17263.31,2589.5,14673.81,17490.13,-226.82,Excess Research,2024-06-15
M-1612,Clifford Chance,Partner,45.45,1170.0,53175.16,10635.03,42540.13,57969.62,-4794.45,Travel Billing,2024-09-26
M-1995,Linklaters,Associate,26.46,540.0,14289.48,2857.9,11431.58,15766.08,-1476.6,Travel Billing,2024-08-17
M-1250,Linklaters,Associate,31.99,540.0,17276.95,3455.39,13821.56,16887.56,389.38,Travel Billing,2025-03-01
M-2413,Freshfields,Partner,11.75,1125.0,13218.07,0.0,13218.07,14912.19,-1694.12,None,2024-04-20
M-3630,Allen & Overy,Associate,55.31,540.0,29865.65,0.0,29865.65,28246.17,1619.48,None,2025-11-10
M-1369,Freshfields,Partner,68.8,1125.0,77394.89,0.0,77394.89,71181.35,6213.53,None,2024-03-09
M-1446,White & Case,Associate,28.4,517.5,14699.16,2204.87,12494.29,15811.75,-1112.59,Excess Research,2026-01-10
M-1748,Linklaters,Associate,23.18,540.0,12516.05,2503.21,10012.84,13362.91,-846.86,Travel Billing,2024-12-17
M-3453,Freshfields,Associate,32.96,562.5,18542.38,0.0,18542.38,18907.22,-364.84,None,2024-10-07
M-2057,Allen & Overy,Partner,44.77,1080.0,48349.75,7252.46,41097.28,52430.91,-4081.16,Excess Research,2024-06-24
M-2811,Latham & Watkins,Partner,10.11,1215.0,12281.01,1842.15,10438.86,11557.81,723.21,Excess Research,2026-01-30
M-2667,Linklaters,Associate,50.44,540.0,27235.46,0.0,27235.46,22476.71,4758.75,None,2026-01-24
M-2273,Linklaters,Partner,18.53,1080.0,20014.42,4002.88,16011.54,20033.18,-18.76,Travel Billing,2024-06-25
M-2711,White & Case,Associate,48.35,517.5,25021.7,5004.34,20017.36,23923.31,1098.39,Travel Billing,2024-10-19
M-2135,White & Case,Associate,22.22,517.5,11499.47,1724.92,9774.55,12267.39,-767.92,Excess Research,2025-10-02
M-3435,Latham & Watkins,Associate,70.51,607.5,42836.56,8567.31,34269.25,46272.6,-3436.03,Travel Billing,2026-01-11
M-3478,Baker & McKenzie,Partner,37.08,900.0,33368.86,0.0,33368.86,35348.61,-1979.75,None,2025-06-19
M-3951,DLA Piper,Associate,50.43,472.5,23829.26,0.0,23829.26,27132.16,-3302.9,None,2026-01-19
M-3970,Baker & McKenzie,Partner,46.23,900.0,41605.86,6240.88,35364.98,48166.36,-6560.5,Excess Research,2024-11-21
M-1954,Linklaters,Partner,38.85,1080.0,41962.8,0.0,41962.8,45779.07,-3816.26,None,2025-06-12
M-3137,Baker & McKenzie,Associate,34.24,450.0,15407.76,3081.55,12326.2,15825.52,-417.76,Travel Billing,2025-10-06
M-1550,Freshfields,Associate,44.43,562.5,24992.72,0.0,24992.72,28818.97,-3826.25,None,2025-12-06
M-2215,White & Case,Associate,82.19,517.5,42535.51,6380.33,36155.18,43374.56,-839.05,Excess Research,2024-07-20
M-3448,Clifford Chance,Partner,45.9,1170.0,53703.89,8055.58,45648.31,44847.57,8856.32,Excess Research,2026-03-04
M-2578,Baker & McKenzie,Associate,61.33,450.0,27598.83,0.0,27598.83,29162.13,-1563.3,None,2024-05-18
M-3854,Clifford Chance,Associate,24.14,585.0,14119.26,2117.89,12001.37,12498.22,1621.04,Excess Research,2024-11-12
M-1895,Hogan Lovells,Partner,35.69,990.0,35331.37,7066.27,28265.09,37200.12,-1868.75,Travel Billing,2025-03-18
M-3454,White & Case,Partner,16.94,1035.0,17530.61,2629.59,14901.02,18234.22,-703.61,Excess Research,2024-08-30
M-1783,White & Case,Associate,46.61,517.5,24122.37,0.0,24122.37,22190.52,1931.85,None,2024-03-30
