request_id,matter_id,request_type,priority,automation_used,review_time_days,sla_target_days,sla_met
R-4467,M-1785,Vendor Contract,Low,No,2,5,True
R-4468,M-3703,Vendor Contract,Low,No,10,3,False
R-4469,M-2963,Employment Issue,High,No,10,5,False
R-4470,M-3890,Regulatory Review,High,Yes,1,5,True
R-4471,M-1030,Regulatory Review,Medium,No,5,7,True
R-4472,M-1865,NDA,Medium,No,10,5,False
R-4473,M-2257,Employment Issue,High,Yes,5,7,True
R-4474,M-2512,Regulatory Review,Medium,Yes,3,5,True
R-4475,M-1817,Vendor Contract,Medium,No,2,3,True
R-4476,M-3172,Employment Issue,Medium,Yes,7,3,False
R-4477,M-3744,Regulatory Review,Low,Yes,3,3,True
R-4478,M-2244,Employment Issue,High,No,2,5,True
R-4479,M-3227,Employment Issue,High,No,5,3,False
R-4480,M-2605,Regulatory Review,Low,No,5,3,False
R-4481,M-1667,Regulatory Review,Low,No,10,5,False
R-4482,M-1671,Vendor Contract,Medium,No,10,3,False
R-4483,M-2971,Vendor Contract,Low,Yes,3,7,True
R-4484,M-1415,Regulatory Review,Low,Yes,5,3,False
R-4485,M-2766,NDA,High,No,2,5,True
R-4486,M-1907,Employment Issue,High,No,5,3,False
R-4487,M-2753,Regulatory Review,High,Yes,6,3,False
R-4488,M-1485,Regulatory Review,Medium,No,5,5,True
R-4489,M-3844,Employment Issue,High,No,10,3,False
R-4490,M-2760,Regulatory Review,High,Yes,5,3,False
R-4491,M-2582,Regulatory Review,High,No,5,3,False
R-4492,M-3135,Regulatory Review,Low,No,10,7,False
R-4493,M-1459,Employment Issue,High,Yes,1,5,True
R-4494,M-2749,Employment Issue,Medium,Yes,3,5,True
R-4495,M-2261,Regulatory Review,High,Yes,7,7,True
R-4496,M-3618,Regulatory Review,High,Yes,1,7,True
R-4497,M-2945,Vendor Contract,High,Yes,1,7,True
R-4498,M-3527,Regulatory Review,Low,No,10,7,False
R-4499,M-1233,Employment Issue,High,Yes,3,7,True
R-4500,M-2026,Vendor Contract,Low,Yes,2,3,True
R-4501,M-1949,NDA,Low,Yes,1,3,True
R-4502,M-3554,Employment Issue,High,Yes,6,3,False
R-4503,M-1896,Employment Issue,High,No,10,3,False
R-4504,M-1715,Regulatory Review,High,Yes,7,5,False
R-4505,M-3650,Regulatory Review,Low,No,5,5,True
R-4506,M-1512,Regulatory Review,Medium,Yes,1,7,True
R-4507,M-1731,Employment Issue,Low,Yes,6,5,False
R-4508,M-1045,Employment Issue,Medium,Yes,1,5,True
R-4509,M-3639,Regulatory Review,Medium,Yes,3,5,True
R-4510,M-2647,NDA,High,No,5,3,False
R-4511,M-2486,NDA,Medium,No,5,7,True
R-4512,M-2296,NDA,Low,No,5,7,True
R-4513,M-3774,NDA,Medium,No,2,7,True
R-4514,M-3266,Regulatory Review,Medium,Yes,1,3,True
R-4515,M-1643,Regulatory Review,Medium,No,10,3,False
R-4516,M-1277,NDA,High,No,5,7,True
R-4517,M-1536,Employment Issue,High,No,2,5,True
R-4518,M-1405,Regulatory Review,High,No,5,5,True
R-4519,M-2691,Regulatory Review,High,Yes,1,7,True
R-4520,M-1812,Vendor Contract,High,Yes,3,3,True
R-4521,M-3457,Regulatory Review,Medium,No,10,5,False
R-4522,M-3884,Regulatory Review,High,No,10,3,False
R-4523,M-2871,Regulatory Review,High,Yes,1,7,True
R-4524,M-2521,Employment Issue,Medium,Yes,6,7,True
R-4525,M-3162,Vendor Contract,Medium,Yes,6,3,False
R-4526,M-3618,NDA,Low,No,2,7,True
R-4527,M-2636,Regulatory Review,Medium,Yes,5,3,False
R-4528,M-3485,NDA,High,Yes,1,7,True
R-4529,M-3841,Employment Issue,Low,No,5,3,False
R-4530,M-1989,Vendor Contract,Medium,Yes,1,5,True
R-4531,M-3676,NDA,Medium,No,10,3,False
R-4532,M-3317,Regulatory Review,Low,Yes,3,3,True
R-4533,M-1877,NDA,Medium,Yes,3,3,True
R-4534,M-2437,Employment Issue,Low,Yes,3,3,True
R-4535,M-3299,Regulatory Review,Low,No,10,5,False
R-4536,M-1718,Regulatory Review,Low,Yes,6,7,True
R-4537,M-2170,Vendor Contract,Low,Yes,1,5,True
R-4538,M-1467,NDA,High,Yes,7,7,True
R-4539,M-2786,Employment Issue,Medium,No,2,3,True
R-4540,M-3246,Vendor Contract,High,Yes,1,7,True
R-4541,M-3302,Vendor Contract,High,Yes,1,3,True
R-4542,M-1280,NDA,Low,Yes,3,3,True
R-4543,M-2972,NDA,Medium,No,10,5,False
R-4544,M-3039,Employment Issue,Medium,Yes,2,3,True
R-4545,M-1947,NDA,High,Yes,2,3,True
R-4546,M-3507,Vendor Contract,Low,No,2,5,True
R-4547,M-3034,Regulatory Review,Low,Yes,3,5,True
R-4548,M-3592,Employment Issue,Medium,Yes,2,5,True
R-4549,M-2449,Regulatory Review,Low,Yes,2,5,True
R-4550,M-2340,Vendor Contract,Medium,Yes,3,7,True
R-4551,M-3459,Vendor Contract,Medium,No,2,5,True
R-4552,M-2124,Vendor Contract,High,Yes,2,7,True
R-4553,M-2312,Regulatory Review,Low,No,10,7,False
R-4554,M-2481,Vendor Contract,Low,Yes,2,7,True
R-4555,M-2581,Employment Issue,High,No,2,5,True
R-4556,M-2608,NDA,High,No,10,5,False
R-4557,M-1347,Regulatory Review,Low,No,2,5,True
R-4558,M-1517,Employment Issue,Medium,Yes,1,3,True
R-4559,M-1281,Vendor Contract,High,No,2,7,True
R-4560,M-3234,Regulatory Review,High,Yes,1,7,True
R-4561,M-3383,NDA,High,Yes,2,7,True
R-4562,M-3320,Vendor Contract,Medium,Yes,7,5,False
R-4563,M-3663,Employment Issue,High,No,5,3,False
R-4564,M-3763,Vendor Contract,High,No,10,3,False
R-4565,M-3788,Regulatory Review,Low,No,10,7,False
R-4566,M-2331,Regulatory Review,Medium,Yes,1,5,True
R-4567,M-3387,Vendor Contract,Medium,No,10,3,False
R-4568,M-1789,Vendor Contract,Low,Yes,7,7,True
R-4569,M-3488,NDA,Low,No,5,5,True
R-4570,M-3486,Vendor Contract,Medium,Yes,3,7,True
R-4571,M-3654,Vendor Contract,Low,Yes,5,7,True
R-4572,M-1219,Regulatory Review,High,Yes,5,5,True
R-4573,M-1609,Employment Issue,Medium,Yes,5,7,True
R-4574,M-2563,NDA,Medium,Yes,3,5,True
R-4575,M-2700,Vendor Contract,Medium,No,5,5,True
R-4576,M-2092,Employment Issue,High,No,10,5,False
R-4577,M-3262,NDA,Medium,Yes,1,7,True
R-4578,M-3291,Employment Issue,Medium,Yes,7,3,False
R-4579,M-3362,NDA,Medium,Yes,1,5,True
R-4580,M-1959,NDA,High,No,5,5,True
R-4581,M-1623,Regulatory Review,Medium,Yes,5,7,True
R-4582,M-3100,Employment Issue,Medium,Yes,1,5,True
R-4583,M-1057,Employment Issue,Low,No,2,7,True
R-4584,M-3143,Vendor Contract,Low,No,2,5,True
R-4585,M-2533,Vendor Contract,Medium,No,2,5,True
R-4586,M-2896,Employment Issue,High,Yes,1,3,True
R-4587,M-2374,Vendor Contract,High,No,10,5,False
R-4588,M-2609,Regulatory Review,High,No,2,7,True
R-4589,M-1694,Regulatory Review,Low,Yes,1,5,True
R-4590,M-3442,Vendor Contract,Low,No,5,5,True
R-4591,M-1543,NDA,Medium,No,2,5,True
R-4592,M-1218,Employment Issue,Medium,Yes,2,5,True
R-4593,M-3594,NDA,High,Yes,2,3,True
R-4594,M-1918,NDA,Medium,Yes,3,3,True
R-4595,M-2949,Vendor Contract,Medium,Yes,1,3,True
R-4596,M-1338,NDA,Low,Yes,3,7,True
R-4597,M-3843,Regulatory Review,High,Yes,3,3,True
R-4598,M-1516,NDA,Medium,No,5,7,True
R-4599,M-3936,Regulatory Review,Low,No,10,3,False
R-4600,M-3658,Regulatory Review,High,No,2,7,True
R-4601,M-2379,Employment Issue,High,Yes,1,5,True
R-4602,M-1251,Regulatory Review,High,No,10,5,False
R-4603,M-2416,NDA,Low,Yes,1,5,True
R-4604,M-2411,NDA,Low,Yes,7,5,False
R-4605,M-3206,Regulatory Review,Medium,No,2,3,True
R-4606,M-2785,Employment Issue,Medium,No,10,3,False
R-4607,M-2794,Regulatory Review,Low,Yes,7,5,False
R-4608,M-3864,NDA,High,Yes,6,7,True
R-4609,M-2588,Regulatory Review,Low,Yes,3,7,True
R-4610,M-2756,NDA,High,No,2,5,True
R-4611,M-2516,NDA,Low,No,10,7,False
R-4612,M-2261,NDA,Low,Yes,3,3,True
R-4613,M-2426,Vendor Contract,High,Yes,3,7,True
R-4614,M-1426,NDA,High,Yes,1,5,True
R-4615,M-2380,Regulatory Review,High,Yes,1,5,True
R-4616,M-3481,Vendor Contract,Low,No,2,7,True
R-4617,M-1063,Employment Issue,Medium,No,2,5,True
R-4618,M-1818,NDA,High,Yes,5,7,True
R-4619,M-2250,Vendor Contract,Medium,Yes,1,3,True
R-4620,M-3814,Vendor Contract,Low,No,5,7,True
R-4621,M-2865,NDA,Medium,No,2,5,True
R-4622,M-3861,Employment Issue,High,No,5,7,True
R-4623,M-1443,Regulatory Review,Low,No,10,5,False
R-4624,M-3317,Regulatory Review,High,No,2,3,True
R-4625,M-3088,Vendor Contract,Medium,Yes,2,3,True
R-4626,M-3219,Employment Issue,High,Yes,1,7,True
R-4627,M-2159,NDA,Medium,No,10,3,False
R-4628,M-1795,Regulatory Review,Low,No,2,3,True
R-4629,M-2098,NDA,Medium,Yes,1,5,True
R-4630,M-3911,NDA,Low,No,5,3,False
R-4631,M-2013,Employment Issue,High,No,5,3,False
R-4632,M-1016,Employment Issue,Medium,No,5,3,False
R-4633,M-1470,Regulatory Review,Low,No,5,7,True
R-4634,M-3160,Employment Issue,Low,No,2,7,True
R-4635,M-2671,Vendor Contract,Low,Yes,6,7,True
R-4636,M-1682,Regulatory Review,Medium,No,5,3,False
R-4637,M-2477,Regulatory Review,Low,No,5,3,False
R-4638,M-3343,Vendor Contract,High,No,5,3,False
R-4639,M-1692,Regulatory Review,Low,Yes,3,3,True
R-4640,M-1489,Vendor Contract,Low,No,5,7,True
R-4641,M-3985,Regulatory Review,Low,Yes,7,7,True
R-4642,M-1161,Employment Issue,Medium,Yes,5,3,False
R-4643,M-1367,Regulatory Review,High,No,2,3,True
R-4644,M-2036,Vendor Contract,Medium,No,2,5,True
R-4645,M-1135,Regulatory Review,High,Yes,6,5,False
R-4646,M-2727,Employment Issue,High,No,5,3,False
R-4647,M-3967,Regulatory Review,Medium,Yes,7,7,True
R-4648,M-2366,NDA,Low,No,10,3,False
R-4649,M-3015,Vendor Contract,Low,No,5,7,True
R-4650,M-2106,Employment Issue,Low,No,2,7,True
R-4651,M-3972,Regulatory Review,Medium,Yes,3,5,True
R-4652,M-1588,Vendor Contract,Low,Yes,1,7,True
R-4653,M-2756,NDA,Medium,Yes,3,3,True
R-4654,M-2842,NDA,Medium,No,5,5,True
R-4655,M-1650,Employment Issue,Medium,No,5,3,False
R-4656,M-3516,Employment Issue,Medium,No,10,7,False
R-4657,M-3601,Regulatory Review,High,No,2,3,True
R-4658,M-3032,Employment Issue,High,Yes,5,5,True
R-4659,M-1349,Regulatory Review,Medium,No,10,7,False
R-4660,M-2365,Regulatory Review,Low,No,5,7,True
R-4661,M-1234,NDA,Medium,No,10,7,False
R-4662,M-1090,NDA,Low,Yes,5,5,True
R-4663,M-1496,Vendor Contract,High,No,10,3,False
R-4664,M-1743,Regulatory Review,High,No,2,3,True
R-4665,M-2942,Regulatory Review,High,No,2,5,True
R-4666,M-2435,Regulatory Review,High,No,10,3,False
R-4667,M-1888,Employment Issue,Medium,No,10,5,False
R-4668,M-2623,Regulatory Review,Low,Yes,1,3,True
R-4669,M-2165,Vendor Contract,High,Yes,3,7,True
R-4670,M-3426,Regulatory Review,Medium,No,10,7,False
R-4671,M-3212,NDA,Low,Yes,1,7,True
R-4672,M-1237,Vendor Contract,Low,Yes,3,3,True
R-4673,M-2507,NDA,High,Yes,1,5,True
R-4674,M-3082,NDA,High,Yes,1,5,True
R-4675,M-1692,Employment Issue,High,No,10,5,False
R-4676,M-1053,Employment Issue,Low,No,5,5,True
R-4677,M-3296,NDA,Medium,Yes,3,3,True
R-4678,M-2615,Vendor Contract,Medium,No,2,7,True
R-4679,M-3503,NDA,Medium,Yes,1,3,True
R-4680,M-2239,NDA,High,No,2,5,True
R-4681,M-3503,NDA,Medium,No,5,5,True
R-4682,M-3641,Vendor Contract,High,No,2,3,True
R-4683,M-3318,Vendor Contract,Medium,Yes,3,7,True
R-4684,M-3089,Employment Issue,Low,No,5,5,True
R-4685,M-3346,Employment Issue,Low,Yes,1,7,True
R-4686,M-2060,Regulatory Review,High,Yes,3,5,True
R-4687,M-2920,Vendor Contract,Medium,No,5,3,False
R-4688,M-1865,Employment Issue,Medium,No,5,7,True
R-4689,M-1043,Regulatory Review,Low,No,10,5,False
R-4690,M-1467,Employment Issue,Low,No,10,7,False
R-4691,M-2373,Vendor Contract,Medium,No,10,5,False
R-4692,M-2491,Regulatory Review,Medium,Yes,6,5,False
R-4693,M-2539,NDA,High,No,2,3,True
R-4694,M-2138,Employment Issue,High,Yes,2,3,True
R-4695,M-1324,NDA,Low,Yes,3,5,True
R-4696,M-1575,Employment Issue,High,No,5,3,False
R-4697,M-2007,Employment Issue,Medium,Yes,6,5,False
R-4698,M-1807,Vendor Contract,Medium,Yes,6,5,False
R-4699,M-3233,Regulatory Review,Medium,No,5,7,True
R-4700,M-2560,Regulatory Review,High,No,2,5,True
R-4701,M-1484,Employment Issue,Medium,No,2,3,True
R-4702,M-2445,Regulatory Review,Medium,Yes,3,3,True
R-4703,M-2315,Regulatory Review,High,No,2,7,True
R-4704,M-3480,Vendor Contract,Low,No,2,3,True
R-4705,M-2956,Employment Issue,Medium,Yes,1,5,True
R-4706,M-3321,NDA,High,Yes,1,5,True
R-4707,M-2974,Employment Issue,Medium,No,10,5,False
R-4708,M-2315,Regulatory Review,High,No,5,7,True
R-4709,M-3424,NDA,Medium,No,10,5,False
R-4710,M-3145,Employment Issue,Medium,Yes,3,7,True
R-4711,M-1797,Employment Issue,Low,No,5,3,False
R-4712,M-2676,NDA,Medium,No,2,7,True
R-4713,M-1075,Vendor Contract,Medium,No,2,5,True
R-4714,M-3001,NDA,Low,No,2,5,True
R-4715,M-1680,Regulatory Review,Medium,Yes,7,3,False
R-4716,M-3734,Regulatory Review,Medium,No,10,7,False
R-4717,M-1229,Vendor Contract,High,No,2,7,True
R-4718,M-1436,Vendor Contract,High,No,10,7,False
R-4719,M-2477,Regulatory Review,High,No,10,3,False
R-4720,M-1106,Vendor Contract,Low,No,10,3,False
R-4721,M-1100,Regulatory Review,Low,Yes,7,3,False
R-4722,M-1964,Regulatory Review,Medium,No,2,5,True
R-4723,M-1629,Regulatory Review,High,Yes,1,3,True
R-4724,M-3249,NDA,High,No,10,5,False
R-4725,M-2915,Employment Issue,High,Yes,5,3,False
R-4726,M-1171,Employment Issue,Medium,Yes,1,3,True
R-4727,M-1778,Employment Issue,Low,No,2,7,True
R-4728,M-1953,NDA,Medium,No,5,3,False
R-4729,M-1719,Employment Issue,High,Yes,7,7,True
R-4730,M-3961,Regulatory Review,Medium,No,10,3,False
R-4731,M-3546,NDA,High,No,10,3,False
R-4732,M-3019,Vendor Contract,Medium,No,5,5,True
R-4733,M-3242,NDA,High,No,10,5,False
R-4734,M-1360,Regulatory Review,High,No,2,7,True
R-4735,M-1268,Vendor Contract,Medium,No,10,7,False
R-4736,M-3707,NDA,Medium,Yes,1,7,True
R-4737,M-2958,Vendor Contract,High,Yes,1,3,True
R-4738,M-1505,Employment Issue,Medium,No,2,5,True
R-4739,M-3639,Employment Issue,Medium,Yes,1,7,True
R-4740,M-1108,Employment Issue,Low,No,2,7,True
R-4741,M-1473,Regulatory Review,Low,Yes,1,3,True
R-4742,M-1777,Vendor Contract,High,No,2,5,True
R-4743,M-1229,Employment Issue,Medium,No,2,7,True
R-4744,M-1186,Vendor Contract,Low,Yes,1,5,True
R-4745,M-3616,Vendor Contract,Low,No,5,7,True
R-4746,M-1862,Vendor Contract,High,No,2,3,True
R-4747,M-2725,Vendor Contract,Low,Yes,1,3,True
R-4748,M-1866,Regulatory Review,Medium,Yes,5,3,False
R-4749,M-1237,Employment Issue,Low,No,5,5,True
R-4750,M-2619,Regulatory Review,High,No,2,5,True
R-4751,M-2492,Regulatory Review,Medium,Yes,5,5,True
R-4752,M-2624,Regulatory Review,High,Yes,6,3,False
R-4753,M-3706,NDA,Medium,No,10,3,False
R-4754,M-3482,Vendor Contract,Medium,Yes,5,7,True
R-4755,M-3095,Employment Issue,Low,Yes,1,5,True
R-4756,M-2872,NDA,Medium,Yes,1,3,True
R-4757,M-2113,NDA,Medium,Yes,3,5,True
R-4758,M-3507,NDA,High,Yes,2,5,True
R-4759,M-3425,Vendor Contract,High,Yes,5,3,False
R-4760,M-2632,Regulatory Review,High,Yes,1,7,True
R-4761,M-2293,Employment Issue,Medium,No,5,5,True
R-4762,M-3133,NDA,High,No,2,3,True
R-4763,M-2230,Employment Issue,Low,No,2,3,True
R-4764,M-3495,NDA,Medium,Yes,2,7,True
R-4765,M-3602,Regulatory Review,Low,No,10,5,False
R-4766,M-1363,Employment Issue,Low,No,10,7,False
R-4767,M-1247,NDA,Medium,Yes,1,7,True
R-4768,M-3033,Vendor Contract,Low,Yes,3,5,True
R-4769,M-3048,Vendor Contract,Medium,No,5,7,True
R-4770,M-3749,Employment Issue,High,No,5,7,True
R-4771,M-3819,Vendor Contract,Low,No,2,5,True
R-4772,M-2275,NDA,Medium,Yes,1,7,True
R-4773,M-3534,NDA,Medium,Yes,3,3,True
R-4774,M-3966,Regulatory Review,Medium,Yes,6,3,False
R-4775,M-1826,Vendor Contract,Low,No,2,3,True
R-4776,M-2288,NDA,High,No,5,3,False
R-4777,M-1059,Regulatory Review,Medium,Yes,1,7,True
R-4778,M-2542,Vendor Contract,Medium,No,2,7,True
R-4779,M-2240,Employment Issue,High,Yes,1,7,True
R-4780,M-2265,Vendor Contract,High,No,2,3,True
R-4781,M-2098,Regulatory Review,Medium,No,5,5,True
R-4782,M-2446,Vendor Contract,Medium,No,5,7,True
R-4783,M-1880,Employment Issue,Low,No,10,3,False
R-4784,M-3313,Employment Issue,Low,No,10,5,False
R-4785,M-3881,Employment Issue,Low,Yes,1,5,True
R-4786,M-3192,NDA,Medium,No,5,5,True
R-4787,M-3373,Regulatory Review,Medium,No,5,5,True
R-4788,M-1182,Vendor Contract,High,Yes,3,7,True
R-4789,M-2284,Regulatory Review,High,Yes,7,5,False
R-4790,M-2032,Regulatory Review,High,No,2,3,True
R-4791,M-1927,Vendor Contract,High,Yes,3,7,True
R-4792,M-1387,Vendor Contract,Medium,No,5,5,True
R-4793,M-3515,Regulatory Review,High,Yes,6,3,False
R-4794,M-3261,Employment Issue,Medium,Yes,2,7,True
R-4795,M-2459,Employment Issue,High,No,10,7,False
R-4796,M-2515,Regulatory Review,High,Yes,7,3,False
R-4797,M-2154,Employment Issue,Medium,Yes,3,3,True
R-4798,M-1819,NDA,High,Yes,5,3,False
R-4799,M-3572,Regulatory Review,High,Yes,1,7,True
R-4800,M-1382,NDA,Medium,Yes,3,3,True
R-4801,M-1758,NDA,Medium,Yes,5,3,False
R-4802,M-2964,Vendor Contract,Medium,Yes,5,7,True
R-4803,M-1542,Employment Issue,Medium,No,2,7,True
R-4804,M-3934,Employment Issue,Medium,Yes,3,5,True
R-4805,M-3039,Vendor Contract,Medium,Yes,3,5,True
R-4806,M-2126,Employment Issue,High,No,10,5,False
R-4807,M-2680,Employment Issue,Low,Yes,5,5,True
R-4808,M-3179,Employment Issue,High,Yes,3,7,True
R-4809,M-3833,Regulatory Review,High,No,10,3,False
R-4810,M-2855,NDA,Medium,Yes,7,5,False
R-4811,M-2098,Vendor Contract,Medium,Yes,7,5,False
R-4812,M-2107,Regulatory Review,Low,No,2,5,True
R-4813,M-3329,NDA,Low,Yes,1,7,True
R-4814,M-1802,Vendor Contract,High,Yes,5,5,True
R-4815,M-3473,NDA,Medium,Yes,3,7,True
R-4816,M-3133,NDA,High,Yes,3,7,True
R-4817,M-1934,NDA,Low,No,10,7,False
R-4818,M-3489,NDA,High,Yes,7,7,True
R-4819,M-2169,Vendor Contract,High,No,5,3,False
R-4820,M-3151,Vendor Contract,Low,Yes,7,3,False
R-4821,M-1808,Employment Issue,Low,No,5,3,False
R-4822,M-2750,Vendor Contract,High,No,5,7,True
R-4823,M-3601,Vendor Contract,Low,No,2,3,True
R-4824,M-1328,Vendor Contract,High,No,10,7,False
R-4825,M-3502,Regulatory Review,High,Yes,3,3,True
R-4826,M-2926,Regulatory Review,Low,No,5,7,True
R-4827,M-2716,Vendor Contract,Low,Yes,7,5,False
R-4828,M-1044,Employment Issue,Medium,No,5,5,True
R-4829,M-3871,Employment Issue,High,Yes,3,3,True
R-4830,M-2233,Regulatory Review,Low,No,10,7,False
R-4831,M-1090,Regulatory Review,Medium,Yes,1,3,True
R-4832,M-3229,Regulatory Review,Medium,No,2,5,True
R-4833,M-3428,Vendor Contract,Medium,Yes,6,3,False
R-4834,M-1494,Vendor Contract,High,No,2,5,True
R-4835,M-1297,Employment Issue,High,No,5,3,False
R-4836,M-2865,Regulatory Review,Medium,No,5,3,False
R-4837,M-2299,NDA,Medium,Yes,1,5,True
R-4838,M-3327,Vendor Contract,High,No,10,7,False
R-4839,M-2357,Vendor Contract,Low,Yes,3,3,True
R-4840,M-2113,Employment Issue,Low,Yes,1,7,True
R-4841,M-2289,Vendor Contract,Medium,No,5,5,True
R-4842,M-1158,NDA,High,No,5,5,True
R-4843,M-2034,Vendor Contract,Medium,No,2,7,True
R-4844,M-2879,Regulatory Review,High,No,5,7,True
R-4845,M-2420,Regulatory Review,High,No,2,7,True
R-4846,M-3513,Vendor Contract,Medium,No,5,7,True
R-4847,M-1933,Vendor Contract,Low,Yes,7,3,False
R-4848,M-3688,Employment Issue,Medium,No,2,5,True
R-4849,M-2499,NDA,Medium,Yes,2,3,True
R-4850,M-1163,Vendor Contract,High,No,2,3,True
R-4851,M-3222,Employment Issue,High,Yes,1,3,True
R-4852,M-1006,Vendor Contract,Low,No,10,5,False
R-4853,M-3956,Vendor Contract,Low,No,2,7,True
R-4854,M-3712,Regulatory Review,High,Yes,2,7,True
R-4855,M-2473,Employment Issue,Medium,Yes,1,5,True
R-4856,M-3233,NDA,Medium,No,5,5,True
R-4857,M-2212,Regulatory Review,Low,Yes,3,5,True
R-4858,M-1268,Vendor Contract,Low,No,2,7,True
R-4859,M-2666,Employment Issue,High,Yes,7,7,True
R-4860,M-1004,Vendor Contract,High,No,5,7,True
R-4861,M-1459,Vendor Contract,High,Yes,7,7,True
R-4862,M-3879,NDA,High,No,10,5,False
R-4863,M-3680,Vendor Contract,Medium,No,5,5,True
R-4864,M-1836,Regulatory Review,Medium,No,2,7,True
R-4865,M-1218,Employment Issue,Medium,No,5,3,False
R-4866,M-1007,Employment Issue,Medium,Yes,3,5,True
R-4867,M-1613,Employment Issue,High,No,5,7,True
R-4868,M-2232,NDA,High,Yes,1,5,True
R-4869,M-3313,Regulatory Review,High,Yes,2,3,True
R-4870,M-1758,NDA,Medium,No,2,3,True
R-4871,M-2689,Regulatory Review,Low,Yes,1,3,True
R-4872,M-1018,Regulatory Review,High,Yes,1,5,True
R-4873,M-1574,Employment Issue,Low,Yes,1,3,True
R-4874,M-1159,Employment Issue,Medium,No,10,5,False
R-4875,M-1900,Employment Issue,Medium,No,5,5,True
R-4876,M-3712,Vendor Contract,Low,Yes,6,3,False
R-4877,M-1462,Vendor Contract,Medium,Yes,1,5,True
R-4878,M-1204,NDA,High,No,5,3,False
R-4879,M-3597,Regulatory Review,Low,No,5,5,True
R-4880,M-1711,Employment Issue,Low,No,10,7,False
R-4881,M-1097,NDA,Medium,Yes,3,5,True
R-4882,M-1005,Vendor Contract,High,Yes,3,5,True
R-4883,M-2194,Employment Issue,Medium,Yes,3,3,True
R-4884,M-1538,NDA,Medium,No,10,3,False
R-4885,M-1735,Vendor Contract,Low,No,2,7,True
R-4886,M-1487,Regulatory Review,Medium,Yes,1,3,True
R-4887,M-3590,Vendor Contract,Medium,Yes,7,7,True
R-4888,M-2670,Vendor Contract,Medium,Yes,3,5,True
R-4889,M-1014,NDA,Medium,Yes,3,3,True
R-4890,M-2130,Regulatory Review,High,No,10,7,False
R-4891,M-3538,Employment Issue,Low,Yes,5,5,True
R-4892,M-3802,Regulatory Review,High,Yes,3,7,True
R-4893,M-3781,Vendor Contract,High,No,5,5,True
R-4894,M-3958,Employment Issue,Medium,Yes,2,7,True
R-4895,M-3157,Vendor Contract,Low,Yes,6,5,False
R-4896,M-2234,Vendor Contract,Low,Yes,1,7,True
R-4897,M-1317,NDA,Medium,Yes,6,5,False
R-4898,M-1744,Regulatory Review,High,No,10,5,False
R-4899,M-3748,Vendor Contract,High,Yes,7,7,True
R-4900,M-2435,Employment Issue,Low,Yes,3,3,True
R-4901,M-3612,Regulatory Review,Medium,Yes,1,3,True
R-4902,M-2799,NDA,Low,No,10,5,False
R-4903,M-1834,Vendor Contract,Low,Yes,6,5,False
R-4904,M-3819,NDA,Low,No,5,7,True
R-4905,M-1244,Regulatory Review,High,No,2,5,True
R-4906,M-1394,Employment Issue,Medium,No,2,3,True
R-4907,M-2005,Regulatory Review,Medium,No,5,7,True
R-4908,M-1106,Regulatory Review,High,No,5,3,False
R-4909,M-1583,NDA,Medium,No,5,3,False
R-4910,M-1647,Vendor Contract,High,No,10,7,False
R-4911,M-2563,Vendor Contract,Medium,No,2,5,True
R-4912,M-3055,Vendor Contract,Low,No,2,3,True
R-4913,M-3187,NDA,Medium,Yes,1,3,True
R-4914,M-3308,Vendor Contract,Low,No,5,5,True
R-4915,M-2167,Vendor Contract,Low,Yes,7,3,False
R-4916,M-1626,NDA,Medium,No,5,5,True
R-4917,M-1391,Regulatory Review,Low,Yes,2,5,True
R-4918,M-2172,Employment Issue,Medium,Yes,1,7,True
R-4919,M-3964,Employment Issue,High,Yes,5,7,True
R-4920,M-1042,Vendor Contract,High,Yes,1,3,True
R-4921,M-2216,Regulatory Review,High,Yes,1,7,True
R-4922,M-3681,Employment Issue,Low,Yes,1,7,True
R-4923,M-1273,Regulatory Review,Medium,Yes,5,7,True
R-4924,M-1807,Regulatory Review,Low,Yes,2,5,True
R-4925,M-1980,Regulatory Review,Low,Yes,2,3,True
R-4926,M-2004,NDA,Low,No,5,5,True
R-4927,M-2244,NDA,Low,No,10,3,False
R-4928,M-3162,NDA,Low,No,5,3,False
R-4929,M-3671,NDA,High,No,10,3,False
R-4930,M-3806,Regulatory Review,High,Yes,1,3,True
R-4931,M-1312,Regulatory Review,High,No,10,5,False
R-4932,M-3802,Vendor Contract,High,Yes,1,5,True
R-4933,M-3843,NDA,Low,No,2,7,True
R-4934,M-3263,Regulatory Review,High,Yes,1,3,True
R-4935,M-3537,Regulatory Review,Low,Yes,2,7,True
R-4936,M-1197,Regulatory Review,Low,Yes,6,5,False
R-4937,M-1937,Regulatory Review,High,No,5,5,True
R-4938,M-1516,Regulatory Review,Low,No,2,7,True
R-4939,M-1438,Regulatory Review,High,No,10,5,False
R-4940,M-2069,Employment Issue,High,No,5,5,True
R-4941,M-1440,Regulatory Review,Medium,No,5,5,True
R-4942,M-1062,Vendor Contract,Medium,No,5,7,True
R-4943,M-1428,Regulatory Review,Low,Yes,1,7,True
R-4944,M-1834,Vendor Contract,Low,Yes,1,7,True
R-4945,M-2472,Vendor Contract,Medium,Yes,7,3,False
R-4946,M-1658,Regulatory Review,Low,Yes,1,5,True
R-4947,M-1866,Regulatory Review,Low,No,10,3,False
R-4948,M-2936,NDA,High,No,10,7,False
R-4949,M-2499,NDA,Low,No,5,3,False
